source_wallet_id,dest_wallet_id,timestamp,amount,token-type
exchange_qhrrpzlk3e,w_xpj4hnriuu,2025-11-08T23:35:24Z,0.789002,ETH
illicit_amdvlnknd6,w_uk9e1v2isq,2025-11-16T20:34:52Z,3.443989,ETH
w_9xuy41iblj,mixer_zh13cd5glq,2025-12-16T06:38:24Z,5855.78,USDC
exchange_ajssuuqo1v,w_uhxid4n1u3,2025-12-30T02:42:16Z,0.627838,ETH
w_hsahxthv3a,mixer_j5sxvwvm4w,2025-12-31T04:45:28Z,253.74,USDC
exchange_qhrrpzlk3e,w_3fpoyipk0q,2025-11-18T05:42:15Z,1652.15,USDT
w_sqt26q3xlr,exchange_smado8e7fl,2025-11-13T09:55:52Z,1.880841,ETH
mixer_spengwyx9t,w_25sq8croyr,2025-12-14T18:31:45Z,1409.64,DAI
mixer_spengwyx9t,w_ylurtp0lzj,2026-01-06T16:56:17Z,1.213271,ETH
w_2sehe2atn2,exchange_qhrrpzlk3e,2025-12-18T07:15:45Z,0.27428,WBTC
illicit_l8hl88kzru,mixer_3zkwdeekgy,2025-12-30T03:29:32Z,3128.16,DAI
w_es6m033ifh,mixer_zh13cd5glq,2025-12-20T05:09:04Z,3.18297,ETH
w_ie0rnujjq9,mixer_zh13cd5glq,2025-12-28T00:42:13Z,527.27,USDT
exploit_rflqbmae38,illicit_69ugnekrcp,2025-11-06T06:46:22Z,160.83,DAI
w_r2ykccprhv,exchange_ajssuuqo1v,2026-01-25T19:25:48Z,0.114109,WBTC
w_7ur23gdppq,mixer_spengwyx9t,2025-12-27T20:44:40Z,0.596198,ETH
exchange_qhrrpzlk3e,w_4gh2m5zja8,2026-01-15T08:17:00Z,888.04,USDC
exchange_smado8e7fl,w_x4w6xlpu0d,2026-01-23T12:06:56Z,4140.58,USDT
mixer_3zkwdeekgy,w_tz0yncxll4,2025-11-07T02:15:40Z,3.620447,ETH
mixer_spengwyx9t,w_rtj5pht0hl,2025-11-04T10:23:26Z,1874.57,USDT
w_71hssbelrq,mixer_j5sxvwvm4w,2026-01-04T02:56:00Z,949.91,DAI
mixer_zh13cd5glq,w_d44k1j6fp8,2026-01-02T07:52:33Z,928.97,USDT
w_6t4ufel624,exchange_qhrrpzlk3e,2025-12-15T00:30:14Z,4279.3,USDT
exchange_smado8e7fl,w_3fpoyipk0q,2025-12-28T18:22:19Z,3883.86,USDC
exchange_ajssuuqo1v,w_upfln4rxyj,2025-12-01T12:57:27Z,874.63,USDC
exchange_ajssuuqo1v,w_pnsm43d8w3,2025-11-24T23:15:55Z,1075.88,USDC
mixer_j5sxvwvm4w,w_ul1rsrla8s,2026-01-02T21:18:06Z,772.43,DAI
exchange_xmxb9yo18p,w_m25len606n,2025-11-10T10:37:42Z,9892.54,USDC
w_9xuy41iblj,mixer_zh13cd5glq,2026-01-08T05:42:23Z,1406.54,USDC
exchange_qhrrpzlk3e,w_fxhkc856wp,2025-11-02T18:13:24Z,3.680183,ETH
exchange_ajssuuqo1v,w_tzk3ny9v20,2026-01-03T18:35:31Z,1432.82,USDT
exchange_ajssuuqo1v,w_d84u89yjb1,2025-11-20T21:43:23Z,0.083766,WBTC
illicit_amdvlnknd6,w_6wktakpuxq,2025-12-25T20:48:24Z,1074.22,DAI
w_x63cfl0uke,exchange_4xyf9igfu8,2025-11-15T02:22:44Z,2388.59,DAI
illicit_prcjiwvhdk,illicit_7yt2m6twd1,2025-11-04T08:33:49Z,3659.32,DAI
w_t1ntmjsrd9,exchange_xmxb9yo18p,2026-01-12T22:44:46Z,3932.15,USDT
exchange_xmxb9yo18p,w_jeget1ghr0,2026-01-03T06:19:13Z,4.169624,ETH
mixer_spengwyx9t,w_5py6b2knft,2025-11-22T11:48:04Z,1.97304,ETH
w_dyt9moge4q,mixer_zh13cd5glq,2026-01-28T14:34:12Z,1829.13,DAI
mixer_zh13cd5glq,w_d84u89yjb1,2026-01-08T11:51:22Z,141.27,DAI
illicit_1bj9rm7pyx,exchange_qhrrpzlk3e,2025-12-27T09:53:03Z,720.1,USDC
w_txcb48y1o4,exchange_xmxb9yo18p,2025-11-23T10:18:23Z,1216.04,USDC
mixer_zh13cd5glq,w_2sehe2atn2,2025-12-27T22:29:01Z,0.126457,ETH
exchange_ajssuuqo1v,w_9t7e8g8jdp,2025-11-18T05:06:04Z,1289.2,USDC
mixer_3zkwdeekgy,w_qlgzui1b0z,2025-12-20T02:52:01Z,597.09,USDT
w_d5eqy08p0f,exchange_smado8e7fl,2025-11-24T20:12:20Z,2.436843,ETH
illicit_amdvlnknd6,illicit_l8hl88kzru,2025-11-19T05:15:16Z,1131.56,DAI
exchange_xmxb9yo18p,w_o75rh8lx6d,2026-01-07T13:48:23Z,2953.88,USDC
mixer_j5sxvwvm4w,w_csk30lvylk,2026-01-12T03:49:15Z,1475.84,USDT
mixer_3zkwdeekgy,w_9xuy41iblj,2026-01-30T20:45:59Z,3684.92,USDC
w_k0get8t63j,mixer_j5sxvwvm4w,2025-11-27T13:18:23Z,0.873494,ETH
w_9k9xjuy0bv,exchange_qhrrpzlk3e,2026-01-23T23:15:45Z,6126.24,USDT
illicit_69ugnekrcp,illicit_wixz2c9ros,2025-11-08T20:53:55Z,0.39063032,WBTC
illicit_dw2zcfzw0l,w_60rjiw1swj,2025-12-09T16:24:24Z,1596.23,USDT
w_dbvzb0oih5,exchange_qhrrpzlk3e,2025-12-07T09:50:16Z,2437.96,USDT
w_hh5lf6a4fe,mixer_j5sxvwvm4w,2025-12-17T06:08:57Z,1896.46,USDT
w_3sdygfliji,mixer_zh13cd5glq,2025-12-09T18:59:18Z,0.243942,ETH
mixer_zh13cd5glq,w_dw2pcn9t84,2026-01-18T21:44:14Z,1612.4,DAI
exchange_qhrrpzlk3e,w_hsahxthv3a,2025-11-21T10:07:24Z,2785.35,USDT
w_ie0rnujjq9,mixer_3zkwdeekgy,2025-11-06T03:39:49Z,371.98,USDT
mixer_spengwyx9t,w_nhj7xvg0fn,2025-12-02T10:05:29Z,1.682958,ETH
exchange_smado8e7fl,w_d5eqy08p0f,2025-12-07T19:21:05Z,1918.63,USDT
w_tz0yncxll4,mixer_zh13cd5glq,2026-01-01T19:02:26Z,471.77,USDT
mixer_zh13cd5glq,w_vifttd96qe,2025-12-23T11:34:21Z,2317.43,USDT
w_nam148p0tv,exchange_qhrrpzlk3e,2025-12-20T16:10:21Z,1.593378,ETH
illicit_amdvlnknd6,illicit_wixz2c9ros,2025-11-11T19:30:01Z,0.873335,ETH
w_493wxa73jg,exchange_qhrrpzlk3e,2025-11-09T00:28:54Z,954.18,USDT
exchange_qhrrpzlk3e,w_lc58drc11e,2025-11-10T01:15:28Z,0.089751,ETH
w_ie0rnujjq9,mixer_spengwyx9t,2026-01-27T21:12:45Z,673.13,USDC
w_60rjiw1swj,exchange_4xyf9igfu8,2025-12-31T13:57:35Z,5248.27,USDT
w_18k0axycel,mixer_j5sxvwvm4w,2026-01-23T17:11:45Z,629.0,USDT
w_tz0yncxll4,mixer_spengwyx9t,2025-11-29T13:51:44Z,655.26,USDC
exploit_rflqbmae38,illicit_dw2zcfzw0l,2025-11-05T16:16:26Z,0.729105,ETH
w_sqt26q3xlr,exchange_4xyf9igfu8,2025-12-06T04:15:32Z,2634.43,USDT
w_ihx74d0gjy,exchange_smado8e7fl,2025-12-30T22:09:47Z,580.95,USDC
w_fwyjxrpj1e,exchange_smado8e7fl,2025-12-21T14:55:52Z,1766.07,USDT
w_6ub7l8v1zo,exchange_qhrrpzlk3e,2026-01-23T05:21:05Z,2.427545,ETH
mixer_zh13cd5glq,w_y8fv2bc2nn,2025-11-23T13:21:09Z,1826.85,USDC
exchange_qhrrpzlk3e,w_dw2pcn9t84,2025-11-12T14:04:29Z,1.546665,ETH
mixer_zh13cd5glq,w_hhpbmyofqe,2025-11-30T16:53:10Z,1533.32,USDC
exchange_xmxb9yo18p,w_9xqym52xg8,2025-12-05T02:08:44Z,0.222416,ETH
w_ww4fyb8dal,exchange_xmxb9yo18p,2025-12-31T20:53:14Z,1235.24,USDC
exchange_qhrrpzlk3e,w_4gh2m5zja8,2026-01-23T02:57:14Z,348.89,USDT
illicit_dw2zcfzw0l,w_60rjiw1swj,2025-12-09T16:24:24Z,1594.38720895,USDT
w_5py6b2knft,exchange_smado8e7fl,2026-01-11T15:40:50Z,1.22085,ETH
illicit_69ugnekrcp,exchange_iogxpbwhvn,2025-11-24T02:08:37Z,754.75,DAI
w_2iagl58kxo,exchange_qhrrpzlk3e,2025-12-20T14:08:36Z,1.730534,ETH
exchange_qhrrpzlk3e,w_dyt9moge4q,2026-01-02T16:04:13Z,909.89,USDC
exchange_smado8e7fl,w_izasnwywrr,2025-11-07T03:27:42Z,0.007532,WBTC
illicit_69ugnekrcp,exchange_xmxb9yo18p,2025-12-14T19:25:48Z,618.01,USDT
w_qacj4t0sek,exchange_smado8e7fl,2025-11-06T05:12:15Z,1.400471,ETH
mixer_zh13cd5glq,w_twdl9zs13c,2026-01-27T07:05:08Z,999.52,USDT
exchange_qhrrpzlk3e,mixer_j5sxvwvm4w,2025-11-22T15:56:01Z,0.121109,WBTC
w_y8fv2bc2nn,exchange_xmxb9yo18p,2025-12-02T23:32:52Z,2136.89,USDT
illicit_dw2zcfzw0l,w_nhj7xvg0fn,2026-01-30T13:45:48Z,0.53504208,WBTC
exchange_ajssuuqo1v,w_xxva2ieuc1,2025-12-18T04:48:26Z,3790.74,USDC
mixer_j5sxvwvm4w,w_6t4ufel624,2026-01-10T05:56:04Z,3.28679,ETH
exchange_ajssuuqo1v,w_31yihair4c,2025-11-05T08:05:30Z,4723.33,USDC
exchange_xmxb9yo18p,w_zhwjr64dpj,2026-01-17T22:48:28Z,0.442356,ETH
w_493wxa73jg,mixer_spengwyx9t,2025-11-20T11:22:27Z,0.194445,ETH
mixer_zh13cd5glq,w_ckjlteiyzc,2026-01-19T22:43:50Z,3399.4,USDC
illicit_dw2zcfzw0l,exchange_xmxb9yo18p,2025-12-07T08:02:01Z,1424.76,USDC
w_susmesjt2j,w_h75lxo6qji,2025-12-17T05:33:23Z,0.712889,ETH
w_0lvsnujza7,mixer_spengwyx9t,2026-01-21T10:27:45Z,2327.84,USDT
w_p501nouhtc,exchange_qhrrpzlk3e,2025-11-13T14:40:47Z,0.05391,WBTC
w_6ub7l8v1zo,exchange_ajssuuqo1v,2026-01-18T07:46:08Z,930.77,DAI
exchange_ajssuuqo1v,w_8ut0cvs4f8,2025-11-13T07:32:24Z,2123.7,USDT
w_jja26yfpmv,exchange_qhrrpzlk3e,2026-01-10T17:02:17Z,1.80363,ETH
w_qacj4t0sek,exchange_xmxb9yo18p,2026-01-27T16:12:38Z,3455.58,USDT
mixer_3zkwdeekgy,w_i15cqzcuct,2026-01-14T15:01:17Z,401.15,USDT
exchange_qhrrpzlk3e,w_twdl9zs13c,2026-01-01T01:06:06Z,1.237854,ETH
w_7fxzv4u3bb,exchange_ajssuuqo1v,2025-12-27T01:40:51Z,3988.73,USDT
mixer_3zkwdeekgy,w_43c5ba75uu,2025-12-26T11:08:24Z,2505.32,USDT
mixer_j5sxvwvm4w,w_hqmabsi9nb,2026-01-26T09:09:45Z,928.78,USDT
w_csk30lvylk,exchange_ajssuuqo1v,2026-01-15T22:09:55Z,2639.71,USDT
w_k9tr74qgef,exchange_smado8e7fl,2025-12-15T20:52:32Z,1473.93,USDC
w_qlgzui1b0z,exchange_smado8e7fl,2025-11-16T17:34:38Z,0.210848,WBTC
exchange_ajssuuqo1v,w_38xrg2gzr7,2025-12-26T11:42:50Z,3731.85,USDC
w_7ur23gdppq,exchange_qhrrpzlk3e,2025-12-10T17:55:13Z,2989.85,USDC
mixer_zh13cd5glq,w_7s55j2o7s3,2025-12-23T08:08:29Z,942.49,USDC
w_qjg02u1g46,mixer_spengwyx9t,2025-11-02T22:05:13Z,1794.11,DAI
w_9xuy41iblj,exchange_4xyf9igfu8,2025-12-29T10:28:42Z,0.631636,ETH
exchange_ajssuuqo1v,w_cslqc3c54w,2026-01-24T16:26:21Z,1680.46,USDC
w_x63cfl0uke,exchange_4xyf9igfu8,2025-12-14T22:09:25Z,2.853872,ETH
illicit_dw2zcfzw0l,exchange_smado8e7fl,2026-01-07T14:58:29Z,0.818753,ETH
w_qimqodpxnf,exchange_smado8e7fl,2026-01-07T21:04:11Z,2871.65,USDT
w_k9tr74qgef,exchange_ajssuuqo1v,2026-01-14T11:18:08Z,244.71,USDT
exchange_ajssuuqo1v,w_waouaxeqbn,2025-12-20T06:33:02Z,963.07,USDT
mixer_j5sxvwvm4w,w_gb7r3ocwbf,2025-12-03T21:35:10Z,738.7,USDT
exchange_ajssuuqo1v,mixer_j5sxvwvm4w,2025-11-07T14:29:18Z,950.76,DAI
illicit_69ugnekrcp,illicit_8lw2lm349e,2025-11-30T04:15:35Z,1.723075,ETH
exchange_qhrrpzlk3e,w_gh8riec4d1,2025-12-19T09:27:46Z,715.39,USDC
exchange_xmxb9yo18p,w_uww5wfcpkj,2026-01-08T22:19:29Z,0.425762,ETH
w_csk30lvylk,mixer_zh13cd5glq,2025-11-19T22:53:51Z,4070.32,USDT
mixer_3zkwdeekgy,w_ylurtp0lzj,2025-12-05T00:26:33Z,1106.43,USDT
exchange_ajssuuqo1v,w_xxva2ieuc1,2025-11-12T20:21:47Z,1164.9,USDT
mixer_zh13cd5glq,w_yz7srcbplj,2025-11-16T23:54:20Z,0.44187121,WBTC
exchange_ajssuuqo1v,w_9xpseimvih,2025-12-27T11:16:58Z,1977.57,USDT
w_x4w6xlpu0d,exchange_4xyf9igfu8,2026-01-16T07:23:39Z,2149.31,USDC
mixer_spengwyx9t,w_y9v86wzs3t,2025-11-12T20:53:40Z,2.122686,ETH
exchange_qhrrpzlk3e,w_ujv6oh9sdb,2025-11-26T12:16:16Z,1675.9,USDT
w_u2gc5wi6fq,exchange_xmxb9yo18p,2025-12-18T11:42:56Z,1522.44,USDC
illicit_69ugnekrcp,illicit_8lw2lm349e,2026-01-04T08:29:06Z,953.55,USDT
w_3fpoyipk0q,exchange_xmxb9yo18p,2025-11-26T15:24:16Z,0.262684,WBTC
illicit_69ugnekrcp,illicit_8lw2lm349e,2026-01-22T18:17:49Z,0.26391268,WBTC
exchange_qhrrpzlk3e,w_zpeal2w37d,2026-01-24T13:09:43Z,866.36,USDC
exchange_qhrrpzlk3e,w_tl3q4n89qk,2026-01-14T19:33:40Z,1.559308,ETH
w_9k9xjuy0bv,mixer_zh13cd5glq,2026-01-07T22:33:39Z,1852.25,USDC
exchange_ajssuuqo1v,w_6wktakpuxq,2025-12-22T10:26:57Z,1.296029,ETH
w_pkyrybovak,exchange_smado8e7fl,2025-11-11T15:18:05Z,222.42,USDT
w_6wktakpuxq,exchange_4xyf9igfu8,2025-12-09T22:42:04Z,0.152657,ETH
illicit_dalmjegqto,exchange_4xyf9igfu8,2025-12-01T16:24:30Z,1163.54,USDT
w_nam148p0tv,exchange_smado8e7fl,2025-12-31T12:19:41Z,863.25,USDC
exploit_rflqbmae38,illicit_1bj9rm7pyx,2025-11-07T06:02:01Z,995.73,USDT
w_k6re4q6qdy,exchange_qhrrpzlk3e,2025-11-06T20:14:08Z,6159.95,USDC
mixer_spengwyx9t,w_twbozd1at7,2026-01-02T10:58:56Z,616.89,DAI
exchange_qhrrpzlk3e,w_5jsg65kxvf,2025-12-11T04:05:32Z,1.141031,ETH
w_zqy72wx7pt,mixer_spengwyx9t,2025-11-07T15:14:19Z,661.33,DAI
w_dbvzb0oih5,mixer_zh13cd5glq,2025-12-11T19:24:28Z,1252.54,USDT
w_71hssbelrq,exchange_smado8e7fl,2025-12-20T23:20:19Z,6854.52,USDC
w_30t9nt3w5u,exchange_4xyf9igfu8,2025-12-26T15:26:07Z,1124.3,USDT
w_y8fv2bc2nn,exchange_ajssuuqo1v,2025-12-02T15:05:00Z,0.106769,WBTC
exchange_xmxb9yo18p,w_0ubmc97c7b,2026-01-04T18:34:57Z,593.3,USDC
illicit_1bj9rm7pyx,exchange_qhrrpzlk3e,2025-12-31T18:08:48Z,3508.64,USDT
illicit_dw2zcfzw0l,mixer_zh13cd5glq,2025-11-13T18:16:05Z,0.561174,ETH
w_2iagl58kxo,exchange_ajssuuqo1v,2025-12-04T09:54:10Z,440.46,USDC
w_p6befflzm7,exchange_xmxb9yo18p,2025-12-01T21:34:30Z,0.261994,WBTC
exchange_smado8e7fl,w_64jwtektsg,2026-01-09T12:12:58Z,1612.73,USDC
w_rht7zewviy,exchange_smado8e7fl,2025-11-15T01:47:46Z,0.556224,ETH
w_atatj9a3y3,exchange_smado8e7fl,2026-01-15T14:57:27Z,0.604669,WBTC
exchange_ajssuuqo1v,w_ww4fyb8dal,2025-11-07T13:15:41Z,0.711329,ETH
w_nhj7xvg0fn,exchange_4xyf9igfu8,2025-12-11T09:47:27Z,0.734002,ETH
mixer_3zkwdeekgy,exchange_ajssuuqo1v,2026-01-05T11:17:33Z,304.3,USDT
w_nam148p0tv,exchange_xmxb9yo18p,2026-01-07T05:57:50Z,1.90069,ETH
w_9xpseimvih,mixer_spengwyx9t,2025-12-30T02:12:02Z,3794.27,USDC
exchange_smado8e7fl,w_43c5ba75uu,2026-01-30T00:16:56Z,0.174951,ETH
w_3j2d54i3qk,exchange_qhrrpzlk3e,2025-11-25T15:06:32Z,0.829359,ETH
exchange_ajssuuqo1v,w_v1xg1r11q7,2025-12-14T16:03:31Z,0.202861,ETH
w_k0get8t63j,mixer_spengwyx9t,2025-12-18T14:10:02Z,0.09159353,WBTC
exchange_smado8e7fl,w_yz7srcbplj,2025-12-20T02:01:28Z,368.93,USDC
exchange_smado8e7fl,w_874frhocn9,2026-01-30T21:08:25Z,1448.82,USDT
w_fxhkc856wp,exchange_ajssuuqo1v,2026-01-25T05:35:49Z,0.423371,ETH
w_xyvgiui9kk,mixer_spengwyx9t,2026-01-01T01:23:30Z,0.05272043,WBTC
mixer_3zkwdeekgy,w_d44k1j6fp8,2026-01-21T15:16:21Z,6114.86,DAI
w_zc0b4mskyv,w_493wxa73jg,2025-11-29T19:58:59Z,580.05,USDT
w_csk30lvylk,mixer_spengwyx9t,2025-12-08T17:11:09Z,3750.11,USDC
exchange_xmxb9yo18p,w_es6m033ifh,2025-11-12T23:17:12Z,1168.24,USDC
w_uvy8n1utox,exchange_xmxb9yo18p,2026-01-08T05:54:50Z,1010.0,USDC
mixer_j5sxvwvm4w,w_eyuhz1gv0e,2025-11-18T17:47:53Z,2238.68,USDC
illicit_dalmjegqto,exchange_xmxb9yo18p,2025-12-15T17:57:21Z,249.89,USDT
mixer_zh13cd5glq,w_hl1n13jcat,2026-01-03T16:44:55Z,0.181794,ETH
illicit_wixz2c9ros,exchange_qhrrpzlk3e,2026-01-20T00:04:14Z,0.402836,ETH
exchange_ajssuuqo1v,w_9rr7s20cv3,2025-11-18T09:26:08Z,3315.64,DAI
w_71hssbelrq,mixer_j5sxvwvm4w,2025-11-19T07:19:06Z,7853.7,USDT
exchange_xmxb9yo18p,w_sqt26q3xlr,2026-01-09T18:48:25Z,1781.14,USDT
mixer_spengwyx9t,w_2sehe2atn2,2026-01-04T03:53:07Z,1.87789,ETH
illicit_prcjiwvhdk,w_7s55j2o7s3,2026-01-08T20:01:47Z,4265.92,USDC
mixer_zh13cd5glq,w_uww5wfcpkj,2025-11-11T00:17:07Z,5506.2,USDC
exchange_smado8e7fl,w_hsahxthv3a,2025-12-24T16:36:06Z,2.436711,ETH
w_objlzy1uu9,w_45bm1enf31,2026-01-06T12:51:01Z,4652.93,USDC
mixer_spengwyx9t,w_m25len606n,2025-12-24T20:52:31Z,3316.94,USDT
exchange_smado8e7fl,w_ckjlteiyzc,2025-11-13T15:09:13Z,2.201439,ETH
mixer_3zkwdeekgy,w_kbp2qd6vas,2026-01-23T05:47:15Z,1394.1,USDT
exchange_smado8e7fl,w_zpeal2w37d,2025-11-23T11:37:55Z,0.229192,ETH
exchange_smado8e7fl,w_25sq8croyr,2026-01-24T01:00:06Z,1105.93,USDT
w_2iagl58kxo,mixer_3zkwdeekgy,2025-11-06T10:50:07Z,633.58,USDC
exchange_xmxb9yo18p,w_yar821uzvg,2025-12-15T17:20:13Z,0.037432,WBTC
w_psfnkomv2x,mixer_j5sxvwvm4w,2025-12-28T14:41:39Z,2.31991,ETH
mixer_3zkwdeekgy,exchange_xmxb9yo18p,2026-01-12T14:58:10Z,1.652485,ETH
exchange_xmxb9yo18p,w_fyo1750ceh,2025-11-27T01:20:55Z,2143.86,USDT
mixer_3zkwdeekgy,w_zhwjr64dpj,2025-11-29T06:59:35Z,0.21562717,WBTC
w_uww5wfcpkj,exchange_4xyf9igfu8,2025-12-05T07:18:48Z,0.812104,ETH
w_hzlm72jeyn,mixer_spengwyx9t,2025-12-11T09:31:20Z,3.335673,ETH
exchange_ajssuuqo1v,w_gb7r3ocwbf,2025-12-27T02:42:40Z,0.871297,WBTC
mixer_spengwyx9t,w_dw2pcn9t84,2026-01-04T07:26:15Z,0.250709,ETH
w_lc58drc11e,mixer_zh13cd5glq,2026-01-01T00:42:23Z,1408.37,USDT
w_lc58drc11e,mixer_spengwyx9t,2026-01-13T03:11:41Z,1193.58,USDT
w_sqt26q3xlr,exchange_4xyf9igfu8,2026-01-25T18:20:45Z,5647.89,DAI
exchange_ajssuuqo1v,w_zp08j3trp0,2026-01-20T04:24:44Z,3613.87,USDT
mixer_j5sxvwvm4w,w_9xuy41iblj,2026-01-02T02:45:50Z,1584.66,USDT
exchange_smado8e7fl,w_55nf4zw9xa,2026-01-01T11:59:26Z,604.99,USDT
exchange_xmxb9yo18p,w_uhxid4n1u3,2026-01-02T00:10:12Z,169.12,USDT
mixer_zh13cd5glq,w_fxhkc856wp,2026-01-25T10:38:57Z,2.9579,ETH
mixer_spengwyx9t,w_0s0r2sds8b,2025-12-15T04:03:06Z,1679.99,USDC
exchange_qhrrpzlk3e,w_cslqc3c54w,2025-12-23T10:22:52Z,314.34,USDT
w_xpj4hnriuu,mixer_j5sxvwvm4w,2025-12-25T04:11:00Z,408.16,USDT
w_3rzsj49itn,mixer_spengwyx9t,2025-11-24T11:57:24Z,912.45,USDC
illicit_amdvlnknd6,exchange_xmxb9yo18p,2025-12-06T00:29:32Z,2647.6,USDT
w_q46nouhfj7,exchange_ajssuuqo1v,2026-01-03T03:10:07Z,1221.77,USDT
w_2voi8uyyf1,mixer_zh13cd5glq,2025-11-26T15:33:53Z,976.88,USDT
mixer_j5sxvwvm4w,w_atatj9a3y3,2025-11-03T07:45:03Z,331.79,USDT
w_ihx74d0gjy,mixer_spengwyx9t,2025-11-20T19:02:34Z,380.94,USDT
w_6wktakpuxq,exchange_xmxb9yo18p,2026-01-10T18:53:28Z,1891.09,USDT
w_25sq8croyr,exchange_xmxb9yo18p,2025-12-14T03:13:46Z,0.271866,WBTC
mixer_spengwyx9t,w_cwi64ciyhe,2026-01-22T02:32:22Z,0.286678,ETH
exchange_qhrrpzlk3e,w_qlgzui1b0z,2025-12-09T18:56:33Z,5960.37,DAI
mixer_3zkwdeekgy,w_3sdygfliji,2025-11-23T10:36:22Z,1745.62,USDC
w_ss9toqw9ja,exchange_4xyf9igfu8,2025-11-30T01:30:22Z,823.74,USDC
illicit_dw2zcfzw0l,illicit_8lw2lm349e,2026-01-13T09:51:31Z,9219.5,USDC
exchange_smado8e7fl,w_cgvyie6ivw,2025-11-20T00:53:34Z,555.6,DAI
w_cfi4o6l1f9,exchange_smado8e7fl,2025-12-11T06:23:26Z,815.72,DAI
illicit_1bj9rm7pyx,w_x63cfl0uke,2026-01-26T09:33:14Z,0.588766,ETH
w_8hmbr5xqt4,exchange_smado8e7fl,2025-12-31T14:27:52Z,0.265892,ETH
w_9skdgigatj,exchange_ajssuuqo1v,2026-01-06T01:34:34Z,2053.6,USDC
mixer_spengwyx9t,w_hc36kof8kr,2025-12-05T15:11:07Z,1.604883,ETH
exchange_qhrrpzlk3e,mixer_3zkwdeekgy,2026-01-21T04:29:47Z,3324.66,USDT
w_3sdygfliji,mixer_zh13cd5glq,2025-11-11T00:34:37Z,0.304857,ETH
mixer_j5sxvwvm4w,w_ww4fyb8dal,2025-12-05T06:12:51Z,377.32,USDC
w_nyxtxmgtt0,exchange_qhrrpzlk3e,2026-01-19T21:34:01Z,1580.04,USDT
w_x4w6xlpu0d,mixer_spengwyx9t,2026-01-08T07:57:50Z,8523.32,USDT
w_s1k9ye9o2m,exchange_xmxb9yo18p,2025-12-30T04:35:46Z,880.33,USDT
w_t1ntmjsrd9,exchange_qhrrpzlk3e,2025-11-03T03:01:53Z,1314.16,USDT
w_t1ntmjsrd9,mixer_zh13cd5glq,2025-12-25T06:26:58Z,0.12397945,WBTC
mixer_j5sxvwvm4w,w_p501nouhtc,2025-11-16T22:51:20Z,0.09225112,WBTC
w_9t7e8g8jdp,mixer_spengwyx9t,2025-11-03T18:03:13Z,1359.6,DAI
w_waouaxeqbn,exchange_ajssuuqo1v,2025-11-15T13:00:59Z,0.468729,ETH
exchange_smado8e7fl,w_d84u89yjb1,2025-12-09T22:29:30Z,3186.22,USDT
mixer_j5sxvwvm4w,w_30t9nt3w5u,2025-11-09T02:20:22Z,0.14398862,WBTC
exchange_xmxb9yo18p,w_3qsqcq30o3,2025-11-25T18:21:43Z,7013.13,DAI
w_74x2ek3zez,exchange_4xyf9igfu8,2025-11-04T18:49:46Z,594.64,USDT
exchange_qhrrpzlk3e,w_0s0r2sds8b,2025-12-16T02:00:07Z,0.608316,ETH
exchange_smado8e7fl,w_y9v86wzs3t,2025-11-26T18:45:33Z,407.19,USDC
illicit_69ugnekrcp,illicit_wixz2c9ros,2025-12-01T12:14:01Z,1.865553,ETH
w_y8fv2bc2nn,mixer_spengwyx9t,2025-11-22T10:37:10Z,1470.35,USDT
illicit_amdvlnknd6,exchange_xmxb9yo18p,2026-01-24T19:49:55Z,4214.16,USDC
exchange_smado8e7fl,w_pnsm43d8w3,2026-01-24T15:14:35Z,3652.47,DAI
w_0lvsnujza7,exchange_qhrrpzlk3e,2025-11-20T10:38:00Z,3108.15,USDC
w_uk9e1v2isq,exchange_xmxb9yo18p,2025-12-31T03:32:42Z,0.281791,WBTC
w_0s9bp4m18o,mixer_3zkwdeekgy,2025-12-17T02:12:23Z,0.549159,ETH
w_qacj4t0sek,mixer_j5sxvwvm4w,2025-12-05T17:23:08Z,508.16,USDT
w_38daly8ozc,exchange_smado8e7fl,2025-12-19T17:08:58Z,6.800684,ETH
w_ckjlteiyzc,exchange_4xyf9igfu8,2026-01-05T00:02:06Z,3830.1,USDT
w_3fpoyipk0q,mixer_spengwyx9t,2025-11-13T05:03:19Z,1731.39,USDC
w_eyuhz1gv0e,exchange_ajssuuqo1v,2026-01-14T04:40:03Z,0.910847,WBTC
exchange_smado8e7fl,w_r4kz36u8ue,2026-01-18T10:43:06Z,296.09,USDT
w_3qsqcq30o3,exchange_4xyf9igfu8,2025-11-30T19:59:49Z,1103.66,DAI
exchange_smado8e7fl,w_q46nouhfj7,2025-11-26T15:34:45Z,2899.18,USDC
w_9382kkzmpj,exchange_xmxb9yo18p,2025-11-04T01:00:55Z,4219.31,USDC
w_dbvzb0oih5,exchange_4xyf9igfu8,2026-01-23T14:33:00Z,1820.7,USDC
mixer_j5sxvwvm4w,w_lz049enulq,2025-11-09T20:25:36Z,775.23,USDT
illicit_amdvlnknd6,mixer_zh13cd5glq,2025-12-29T13:59:08Z,3917.36,USDT
mixer_3zkwdeekgy,w_3qsqcq30o3,2025-12-13T20:25:27Z,1214.98,USDT
w_i15cqzcuct,exchange_qhrrpzlk3e,2025-12-18T02:51:13Z,0.67472,ETH
mixer_spengwyx9t,w_xyvgiui9kk,2025-11-10T17:55:42Z,1.024183,ETH
